,Al,Si,S,K,Ca,Ti,Mn,Fe,Cu,Zn,Hg,Pb,Sr
23f.1,0.0821685306534553,0.34252377365585507,0.7471193195872307,0.24835968929908,1.4987156513226616,0.32658267847722944,0.061265956627432304,2.344232088868226,2.4630753536525463,0.16878417241243704,0.0697255084282546,0.11877578383198266,0.25198039143140827
24f.11,0.07701177571583617,0.2652499648810986,0.7284290714979164,0.15241636136159792,1.0592312486175874,0.24316294479418352,0.07705564007364386,1.610125692220689,2.4067475006363073,0.14505504483430845,0.08177281311228475,0.07986975794879736,0.22360404696951572
25f.7,0.056664855086537326,0.17480103346506767,0.584920307798661,0.15123699702528112,0.5086540608846296,0.2812112151070683,0.0633060268721488,1.5843326293081423,2.444672274869408,0.17500498667793807,0.08426528316945042,0.10997367318532791,0.13868873183664793
26f.1,0.07693261048446903,0.17626428004636888,0.4491577862584218,0.13037827660820892,0.7503649799816917,0.2686108185778028,0.06621494256376569,1.5868197471834968,2.4652224363076916,0.1407250386313279,0.08735319248842188,0.09040441836288955,0.17370292988569191
27f.2,0.09913186420768942,0.36513265183717286,1.4267126467410183,0.2458124423522066,1.9527410764477426,0.2842107073968014,0.09966572505958309,2.569480015604808,2.334159024263075,0.17134254805180618,0.08393622625724866,0.10310534065206069,0.3751651718601298
28f.1,0.09461443753543926,0.4561238716662524,0.7305986000498913,0.2895395011446646,0.3717740078624643,0.2903233803013178,0.07153221129183508,1.6865256086174003,2.4932020257581353,0.1275646080570718,0.09769121905715195,0.09419770861626121,0.11846892991115365
29,0.07726974552353265,0.38858832183165476,0.6566280507536804,0.19522670098151948,0.5148220385152623,0.2969931785770923,0.06574969234253292,3.6392793880908036,2.4824476367868797,0.17777808987284663,0.14953972804425822,0.13203493982319425,0.07225055460269031
30,0.05414818512699495,0.1288385511847156,0.41032020527840835,0.15143136518566386,0.19039428977560446,0.25236813165637917,0.11299812772181655,0.850015079502363,2.5203768217517677,0.1355568840056894,0.09601677073689248,0.09498876543464368,0.0888556875939388
31,0.06561161090544879,0.1816130982087245,0.6100005038976136,0.18393229272723885,1.2744974196530654,0.27106102200099813,0.09288466657969256,1.61727848810468,2.491890584730614,0.16263721143520854,0.11534331418752493,0.10249599585469434,0.2083506188621992
32,0.05203401015406515,0.230223695678179,0.5589455127490545,0.1926938761328994,1.6529471766114947,0.24046535636273472,0.08236062492509394,1.4401932443472871,2.400163217413358,0.14561184291608473,0.109921076877303,0.09288634864357638,0.3376787432689227
33,0.0737807816569249,0.2540991259548209,0.604128032996654,0.1981773992987571,1.1850563793024438,0.30472810410146295,0.06702456772858761,2.4514407980469146,2.4034553371633023,0.17109266103976442,0.08735492053391918,0.11888010954391785,0.1706120007592741
34,0.07023277778936057,0.23804895418938135,0.5201518030165792,0.2283624276613045,1.4377333726486512,0.28861105623072225,0.07576074974443388,2.6301174307947264,2.2468479076341548,0.19604576594214626,0.10360887921670296,0.09377111447122498,0.3018851606627521
35,0.08401430892647471,0.2995154862836295,1.0603421771208623,0.44840475176056177,1.8331975487615626,0.29166890946894397,0.06469306148440972,1.9629138198283185,2.2757411739268076,0.17120989983569004,0.10312937061342087,0.1055856952702265,0.3162955627183311
37,0.05217231901342443,0.15468164017532623,0.3380788968021622,0.11618930606036469,0.2069766046201538,0.25280322282514406,0.06463457881005562,1.065036559031843,2.499171052186504,0.14602182521280185,0.10675520997574371,0.1168885159575455,0.07974833681228811
38,0.04691525755516377,0.1691530672251468,0.355629507316845,0.10821025011202724,0.31405268064399167,0.2594128892324759,0.06310983951891004,1.0988424976511155,2.6495040214891055,0.14608145932356476,0.09067099827216783,0.12343051812897421,0.09538420339915621
40,0.0480921185345198,0.17918761935001226,0.5191000726389842,0.26321545554955506,0.4230886132286174,0.28779827891741677,0.07375615916169366,1.938376496087174,2.4848217992938735,0.15434336800646242,0.15009041427740494,0.09972029920386587,0.09933742933981747
41,0.08137638461597495,0.25801467388865024,1.1806905969485249,0.5963582951610213,1.2437340393147098,0.4057558815437792,0.11251299122166669,4.9225849932291,2.133977780098181,0.20090492623404688,0.08598659680340948,0.16969669203787238,0.15716023580360922
42,0.05429536305690726,0.2368003851040704,0.6449631005547771,0.20968054458816746,1.5106461562226572,0.27230306468926624,0.08243813625975305,2.08179083271795,2.3418642835957386,0.19398360209265622,0.12304649830787266,0.16656649141048632,0.291756859946909
43f.2,0.11478664176900562,0.4972565012800147,0.7637124291677567,0.5224312734654305,0.82797301057333,0.4267758116587499,0.17049999468919008,6.284744386337006,2.1091168867659764,0.1918439756307189,0.08942199444018424,0.08216972757296971,0.11145824219636703
44f.1,0.037505101136483,0.12052322739103538,0.5039576469998887,0.19964209399720487,0.3071984778445669,0.254388782588181,0.06915409194919094,1.4732228836446704,2.5583034655234256,0.12280501637045944,0.07929803397658707,0.10743904501535051,0.0921822890346523
45,0.07094835654783464,0.3453926633652587,0.802181418219492,0.4701491094366447,1.4912654562337677,0.46594358185374846,0.21907273788540757,7.5048237359189285,2.0539487112661803,0.24917141567775403,0.10016861718789093,0.13598895931824703,0.13061381039103273
46,0.08873570334891338,0.36996801324811973,0.7548942492319787,0.3721773374524644,0.7353691538154804,0.37605510536524683,0.12849847546502777,5.986675696685726,2.229901830189993,0.14831633683505505,0.10661422043872315,0.10309792181054568,0.10750218509966299
47,0.07083262289903818,0.17836479585889564,0.47316249693160956,0.25579474398995444,0.9770541531493686,0.28426940765550285,0.24357512174139215,1.5324771704891462,2.5127270208979677,0.18959041958211378,0.13193279116340112,0.12151009151917441,0.11173043966778645
48,0.05779020683409328,0.2072349682477149,0.6699097852955583,0.2285067585780666,0.6676374172860943,0.32815607101506755,0.18168732688856593,2.91125702841062,2.3578113430671483,0.17582269108392087,0.1020175515457654,0.08664829954768906,0.09162512438160353
49,0.07990938129880082,0.2910903934989373,0.8184544850543006,0.45570719672481963,0.9745714154466344,0.42968569158942377,0.25231975135877627,5.66124694828527,2.200002801023158,0.30593357541642807,0.12071950442057476,0.1176351297601988,0.12847060774359656
50f.1,0.07274552917179211,0.23854102339149233,0.810150623418422,0.39752437538845653,1.5123611259213192,0.3427284866358769,0.17905746837010086,3.1857144771199164,2.1716958812561225,0.17357054913373846,0.08487672314698824,0.07172813705959286,0.23743704000461527
51f.1,0.06347896151711659,0.15403814158053034,0.5617240349759541,0.2586659724404955,0.3608440695673101,0.2713689619050886,0.0951176820192985,1.7097052031539308,2.4778248154743463,0.15007745382430718,0.0801466871410908,0.10226986093172875,0.07104643912016954
52f.1,0.07258851348673595,0.31059528668881625,1.038789442490226,0.3365913100663211,0.6761523762878204,0.3155685625467702,0.11616151468220935,4.592234007726561,2.2046193295913135,0.18198992534202652,0.10918649529142897,0.09831455903195185,0.08416436809923285
53,0.09336562164355226,0.4212945269865189,0.8549833456799291,0.45104137045402265,2.2000945465478736,0.4497205262004423,0.22507512103588237,6.149940048070218,2.0103875548125463,0.3729707358510728,0.07795471546379429,0.12275927398394158,0.16247527662110198
54f.1,0.04563884804161441,0.2097664089036134,0.782592570509021,0.2332202180940861,0.3649134653145638,0.25887372702927736,0.10524525769648829,1.3722090644781755,2.51213347907485,0.12922404409174928,0.09458369477372748,0.11404315154225066,0.06624850271183537
55f.3,0.07628726990797306,0.36640428020516835,0.7081073845675925,0.6071925481105743,0.8428895065351251,0.3627086993259711,0.18772385385838666,4.476654790595799,2.115591894302312,0.2202200567361157,0.0871367540185526,0.11121575606931629,0.10532591719699315
56f.5,0.08730479265349518,0.3973172417658379,0.8333955505887428,0.664546864199376,0.646503294004555,0.35704892065233573,0.1884991488294494,3.814728222686823,2.315009077831579,0.20336426080069478,0.1175386423504196,0.1688024905018198,0.10331483799453235
57,0.06966222166537958,0.22001818344788404,0.7325934957146459,0.3333238616447408,0.42963052844452304,0.31037238766531616,0.10123574817142468,2.620077953825628,2.374388568673893,0.15400526808736878,0.14920827837285458,0.14667878896525602,0.08373459099804133
58f.3,0.0591975722705399,0.2100341493417972,0.5962670520093194,0.4086990396354338,0.26381173511642747,0.27989106523572244,0.13164852045312547,1.5870899967588414,2.455230999979218,0.12332851507625124,0.11651014332288175,0.09126182768621517,0.09594581030511551
59f.3,0.07535943522379117,0.20453505116921977,0.44194135095222525,0.5322734392626953,0.5454730150101622,0.34315613466859857,0.2407800719423394,2.4921500398292546,2.3906363457368562,0.199927239071638,0.11474200025971387,0.1045867089201455,0.10016256629230853
61f.2,0.06245604386191108,0.22665003819598958,0.5624769099861757,0.25404132898322235,0.5566220951609481,0.2624000787201994,0.12194602307046558,1.7112312902249458,2.415569511209941,0.15858386227127982,0.09519191782524906,0.10845113175661576,0.06813283770064975
61f.3,0.06856705128705927,0.2124265916251914,0.5617025448833542,0.30764915573303614,0.9766506831935802,0.3083936906153124,0.14661830398490697,2.1755885681436897,2.3964269936650737,0.1731036885704158,0.1026137405188486,0.10156275096013324,0.09636779575478567
62f.20,0.08768073601898534,0.3778184302798031,0.6502880697778392,0.44569278743009144,2.8966342090242185,0.43707110782441944,0.5215549300843824,6.527978337827541,1.9502138942703777,0.44171846486504723,0.07195080459899394,0.096597655514097,0.1524612040726234
63f.1,0.10811923087410814,0.4880158915837987,0.6786470705907398,0.4775944296048346,1.3279224833876444,0.47305738151372884,0.24382646386825513,7.510166081165958,2.137820970373763,0.24576639564296732,0.12282843244301021,0.15962939191410955,0.11754850001294664
64f.4,0.07309713164769031,0.2909938244744709,0.47436967739663455,0.3657102584854464,0.8693416410711426,0.33093385402793835,0.10951769713659763,3.141114917806668,2.255225908052802,0.20260501397155273,0.08595822151929856,0.10687918938063866,0.08589105950369232
64f.1,0.09549834987679216,0.49608071702824447,1.54367470867504,0.45263934882738216,0.5099259621873062,0.33913046232179084,0.09834729794445478,1.448905901240539,2.4706860798099073,0.1703405820821209,0.09427056953399092,0.12266990364836823,0.09638952272994104
65f.1,0.055797708746941656,0.16821014657686897,0.6602682089624894,0.45233192865478455,0.25895202998635675,0.3005547230397542,0.18801883313006498,2.1941085509971114,2.3423229690597953,0.15464927549197738,0.08565085559088814,0.0937937591574911,0.10020800469424888
66,0.09854697624743862,0.4932758725428992,0.8077865780282467,0.4144209798231657,1.2880786592341975,0.421789281406884,0.17535331522289802,5.875584171991957,2.176157814377092,0.19033065952137374,0.09738474659234649,0.1265428254916456,0.12978291258673755
67f.20,0.060459361101315445,0.18296320509939323,0.6763802195986609,0.4007457933647841,0.38980583257312035,0.4209033550930421,0.26008433256557,5.0722088709971125,2.1921792515595837,0.18648564862970685,0.11701743056598042,0.11958853453735674,0.09631358141592371
68,0.06399567102863689,0.24271445855829665,0.5214762043199228,0.15478939491605676,0.2848592166013185,0.3272436269290329,0.08517018223876445,2.011093213092092,2.5001725720423886,0.11172186358991958,0.08527556205179983,0.10074937253656491,0.09715638005895895
69,0.06220321873561071,0.14876919333723632,0.4530365829886471,0.20068802632585603,0.17036241941586605,0.2542604340863622,0.12709541185536935,1.3123590485662617,2.489854889729394,0.14951433081718093,0.09601503584113467,0.09899383455649491,0.09554385240236242
70f.3,0.0698746728768626,0.2157442654851808,0.6688502501940686,0.1512479913593242,0.3933121002496435,0.3008235789001244,0.06102906155171672,1.6120283946998197,2.614690354340269,0.16443805064110165,0.09192147120533972,0.10306681165160542,0.14317622033723254
71,0.08207341872532779,0.3501342867860399,0.8255599776246251,0.23615133748123734,0.565691901426692,0.3297629362231629,0.11207339978580515,2.693086483765097,2.410879686236727,0.18256585745513645,0.08755741321325826,0.1120150214924589,0.10515579484218866
73f.33,0.06581094604408123,0.17601800133977644,0.5043828991964862,0.21317790987832905,0.29503426284724793,0.27544490081313405,0.08015429719808397,1.4124108819882188,2.653652415997072,0.1646920801848,0.10799583754213199,0.10962234024456201,0.09525482149414405
74Bf.5,0.05073994469456899,0.1204651322916425,0.4562864144224843,0.2767537355253856,0.27116093779233413,0.25487882179919624,0.11296377913332534,1.2760039301811006,2.44325693795424,0.16750587596831523,0.10154126409679692,0.11304539209583957,0.09883307762371651
75,0.06893933104787621,0.16031406663028444,0.32757432612357346,0.09877094303005889,0.14944113360125533,0.2273564864022559,0.05302006511602165,0.8966705044926607,2.633414921158987,0.13225347978767657,0.0956321820308995,0.08979786996120893,0.08349222205134975
76f.2,0.06069941040831148,0.262184743658296,0.5693383866883059,0.18640010297605505,0.3787762227930418,0.3117790513857461,0.11278790752812994,2.04623537489636,2.507642936130536,0.1083740078668239,0.09053916456530314,0.11384802764221467,0.12129844380909682
