,Al,Si,S,K,Ca,Ti,Mn,Fe,Cu,Zn,Hg,Pb,Sr
103,0.020538840685499108,0.08570459902513522,0.2203441542273897,0.07749128797744538,0.19629557502930084,0.10352198768914296,0.03679857079264341,0.7796947524673676,0.7455878712916469,0.047281612880334244,0.026868010724340086,0.03385237089366175,0.036384748200148136
104f.3,0.014744243829088033,0.0582746960181899,0.13660265564506957,0.06407595202145393,0.1976288045105218,0.08098233023082209,0.03763503894554477,0.43002315035431365,0.7732074179887478,0.04803742917444679,0.030341195683433752,0.02851174557599386,0.02994081848340056
105f.1,0.01644254713301584,0.053995297023617654,0.13319660586402216,0.059187798125992494,0.10312318380051562,0.08267113615302323,0.023089843802866387,0.5818348560135321,0.7711503407771189,0.051510953823774526,0.02510319693773926,0.03424246049574327,0.026374359535868457
106,0.02108346490332422,0.0982384376457597,0.16836568337651384,0.12299899031601103,0.20039738010867544,0.12231728064123004,0.04044895897517873,1.645360128606524,0.7161830645248567,0.04523724912475425,0.026205087380866243,0.029376357356100516,0.03658118269106065
107f.1,0.01893937535700563,0.06745199671300897,0.2679274952184479,0.08485759953612329,0.08687628132503078,0.07428066323812285,0.021361434209290788,0.3975947727086328,0.7745981067534151,0.04441576691632331,0.02400014067757812,0.030604420937991938,0.029923143472266725
108f.1,0.02332493327405291,0.0792791081745761,0.17245079334514857,0.07394829999247977,0.13765774942066097,0.09479422542615819,0.03247516882513363,0.7710611065119602,0.7650406737314283,0.046138228566308635,0.03342265425976861,0.03229396370658046,0.024484562974679283
109f.3,0.022153576375337287,0.08604177472035097,0.23209793243252722,0.08235499068633623,0.22124104773528097,0.09562202897384346,0.033060336091029846,0.8478291933643839,0.7574654011541959,0.048894520924589326,0.028421959375522263,0.031178545977434535,0.03158222190798442
110f.4,0.014681250261916357,0.04702858339792926,0.1809977650150734,0.09041014723850124,0.09560337885880137,0.08169523462835641,0.030087911348197577,0.4245304630431643,0.7876954268649978,0.050434908538027866,0.02746734394785084,0.029720422550418707,0.031119597499592633
111f.1,0.024380961771378832,0.11006110681625263,0.21332445191067825,0.06682355514912838,0.1680286361454831,0.10138781916197516,0.04068572995598843,1.0207039295428302,0.7466719962672254,0.05413167351009834,0.028087966000267015,0.03570477565660127,0.02844980087352274
112f.4,0.021790109260096547,0.0466273908099788,0.16656129538945966,0.06712860106789613,0.09717969775151263,0.08930228800813117,0.025313341285072278,0.5800869352209516,0.7933011793377122,0.045197261681561234,0.033149524088250025,0.02639554846541942,0.03427908653775007
113f.5,0.01812165707713079,0.06102948266242475,0.18731230763829232,0.08199108417109437,0.12260837854458599,0.09657326302873788,0.035487941126922135,0.6967797770197469,0.7743436372747547,0.04737279009282817,0.027730495839468076,0.02637071215057991,0.039736212907724215
114f.1,0.020477306831551415,0.0687710963337304,0.17650138489834075,0.11040656937062776,0.13773747683904414,0.08538106921759388,0.05640494808204557,0.8578255988214711,0.744171008462788,0.05363296693626076,0.031275841909002636,0.03831897082745045,0.027887079008224087
115,0.01946061616013021,0.05916009421972932,0.1931570143625335,0.04145500364977404,0.12492633187051179,0.08549954731620181,0.03081981717235285,0.463377094514297,0.7762588575595748,0.048206648843516074,0.029822689818825146,0.030258915564600298,0.027741777001426715
116f.1,0.015469531270234491,0.05437597081822782,0.2585154452411269,0.06373285602385054,0.19846181092468443,0.09371123289627407,0.03744406091995942,0.7679232207470023,0.7142293689532767,0.048319570085463504,0.027538022474332596,0.030882327205730514,0.03495148621376866
117f.6,0.017414397760157255,0.05524530100654638,0.17649406312189705,0.08632603468899788,0.08615659968425537,0.08129029432077449,0.03436821286537732,0.4595239955964778,0.7542666041233286,0.04911387177242733,0.03001640129470623,0.03603808285529889,0.026065209990930344
118,0.021579016380704474,0.06742153933249202,0.2373529458696495,0.04374441078097476,0.1253722272443771,0.0861991645570147,0.02703555107531544,0.47335837395959873,0.7758378885396121,0.03930203532559867,0.03034707445793681,0.026470125038938083,0.026950008706867184
119f.1,0.016552112906970447,0.06342328351136119,0.18046070234747477,0.05931810123458662,0.12479102817087641,0.08695375711346424,0.033297371229137555,0.5917805677183828,0.7768247188513012,0.042875474827509634,0.04022590153008787,0.03388473822760447,0.023788328346082896
120,0.014619306575824798,0.06093279556004801,0.2095307773273141,0.04871395196047377,0.16282736966138342,0.08434350207718323,0.02903822667711042,0.4767952636430226,0.7718779152361734,0.05569825554180797,0.029038435413021396,0.03053722883248265,0.03297359438542147
122f.11,0.021870907744624874,0.1232884595872311,0.1956790608197213,0.06770046181845975,0.08537085855102579,0.10448314869242575,0.031060985308280938,0.8167927927146762,0.762667491618033,0.05065059671101457,0.033154318047701505,0.03399728725446643,0.02784098978500334
124f.1,0.020088322793105785,0.07035940085393107,0.19540479755749593,0.08233732305322371,0.09793588000796379,0.08641849674046172,0.028890369635905782,0.522526557355233,0.7872651559532775,0.048901470467434795,0.02539918290646497,0.027190858092741133,0.029759989465416314
125f.1,0.017467940720865622,0.060563554142663456,0.18056704901949971,0.06992555176943899,0.15558211148341938,0.09185499342784559,0.026727753471808197,0.8675654243219965,0.7349538635985992,0.04591329658810022,0.02767298108266592,0.03719193299781815,0.02736495566531617
126,0.018153804217262908,0.0572431578412021,0.15861130782932945,0.05205633675821317,0.13170763032225402,0.08740063468845921,0.041997722034339796,0.5919234143798479,0.7623975091125236,0.04511376644179913,0.028555345235776963,0.02954551099461775,0.025039046218240966
127f.1,0.021166672312132737,0.091490770984493,0.2206230521837903,0.053891549599755,0.14916160655543634,0.0899937603109453,0.030706142083930948,0.6060058902497746,0.7709938480185352,0.05012440080101164,0.021603749628146943,0.03735439131593311,0.02783050163942248
128f.2,0.0260705109462237,0.11587622132171055,0.28244683117190744,0.08199811233512229,0.21120236016788918,0.09366506597434927,0.04329622550703086,0.8094017141202617,0.7355500809130678,0.05132361015439124,0.028496288436137735,0.035762093393475004,0.02968612215628508
129f.6,0.017453927755606075,0.05802219701531922,0.14015746243193097,0.08402110866832868,0.5246843334090981,0.10529329941997485,0.05362843314624027,1.0187712277682417,0.7034378822981028,0.07947496180060681,0.03360421841707338,0.032403828284872926,0.032917179101214285
130f.1,0.015690174746556516,0.05106906836570618,0.1353129167671154,0.021968799281797527,0.09165659714066247,0.0755907563566418,0.015573871553139737,0.3264699547170491,0.7677624556350376,0.042498396965521955,0.027897438600317282,0.030974027816228045,0.028635829423954984
132f.1,0.018283937352663895,0.049960847820281255,0.16045177643136369,0.04143244884823043,0.08372285067453494,0.08391830231420515,0.023416810792779064,0.4141584508024719,0.7792165495583302,0.044124238518625014,0.029673874782024,0.032670387578402287,0.03224567199008942
133f.6,0.022311320341964105,0.09766718877153684,0.22167058391158637,0.138430990278349,0.15960658377158057,0.09520329713600685,0.04307921701770198,0.7460966914885239,0.7453780068427823,0.04737144407206798,0.03030172994636029,0.04562669210104917,0.017115075996884874
134f.7,0.022142635296230673,0.08055572227401712,0.15163767899508565,0.040368976275516166,0.059775948564675996,0.09530533045303656,0.02162952591585469,0.7830038100278354,0.7580413682746544,0.049175668571996956,0.03282022510340102,0.0309264107548444,0.033141613046500575
136f.1,0.018409282056373696,0.04692611196602653,0.10034814448496304,0.033396392088309565,0.04832851653728835,0.07504102992896583,0.01579120613121915,0.2626612981320349,0.7854037911878934,0.05071086219095363,0.03282584861366578,0.029827024747119055,0.03096688677005362
137f.1,0.02175209115393051,0.06862271217781137,0.11915398974751003,0.06315161456618032,0.3146607503400924,0.08148479862792375,0.021375503615310893,0.6754114430425453,0.7475151216822038,0.054576561163387514,0.030421996661488,0.034194924248781906,0.08353318095877495
138f.1,0.01661118389175027,0.07024394101179048,0.21837257505877286,0.14384096333650379,0.30252207347055976,0.11726110627568509,0.05867794155914075,1.6581226488052512,0.6929443407569585,0.0663289283599232,0.0336194911661253,0.03698876585969887,0.056605679544353325
139f.2,0.043786891819183694,0.23785332052959576,0.6023510647051616,0.09323878581437736,0.5151244687001539,0.10200577485898903,0.021734175015080247,0.5020100788971006,0.754907337496959,0.04717970562241297,0.03327916642884648,0.03115650936350294,0.06345305171699252
140,0.052378940045790835,0.27728581266766295,0.49599722980270594,0.13060854495091165,0.21660755545380125,0.11061995637108384,0.031400079218961076,0.7554193147270952,0.7500835562027243,0.0542017090070944,0.02662411025768571,0.02674788548019043,0.040512021417447204
141f.3,0.023296416089849753,0.0862534911246015,0.17775341102765974,0.08166829713831573,0.3052217616623661,0.11499959274826861,0.03752354528433606,1.3236113656312372,0.7237198629764023,0.05260978756153728,0.03375893629292793,0.03530269630878069,0.06640765901826706
142,0.024897308883492317,0.11152841577995647,0.19113924055168105,0.1331701057309434,0.7159627258359919,0.11264030200999753,0.045703919751866724,1.2768923105905177,0.6648209035184497,0.05752773382975659,0.027025205608845134,0.04295734507909014,0.15284684471201435
142f.1,0.025613410677368036,0.06366799661849264,0.1505028937549819,0.06004354878333702,0.3348133054136615,0.08530571897241886,0.017645907960859897,0.4921453272999212,0.7640378572951979,0.040022386202856655,0.032037008385311344,0.03277663878908819,0.04870982522943532
143f.2,0.029466957378436843,0.14551416914406842,0.5188863108625101,0.15849865818449524,0.15890764058691084,0.11782246505084208,0.0262501534825143,0.641146698455498,0.7263336458635843,0.04888013855683354,0.020962735727109303,0.025965115781380225,0.04012858929195729
144,0.03328575434055244,0.1265819490839483,0.22432081976750587,0.15823429939706746,0.24065142852077281,0.12470891050207016,0.03537669451012392,1.1887066354036033,0.7258117441806764,0.04492994192293576,0.027483373922984944,0.03668867939770514,0.0309866352263081
145A,0.04631972404589774,0.24855466701556575,0.2953034021803058,0.06706050243013881,0.12812548322536343,0.11132206809470561,0.018490154608953063,0.44855716583687305,0.7781411324447589,0.046684439650201505,0.03748140711997016,0.031118607886995997,0.02620273849757807
146,0.03653617324957452,0.17869198429744357,0.5604469386550764,0.08392896411536199,0.11929644910117959,0.10535795907659244,0.018386816778996156,0.44304763384692114,0.7804908589414558,0.04129666019267704,0.028989687468250785,0.02670441401909821,0.02579405549704045
147f.4,0.028874695128652147,0.15846028216166697,0.521528676357151,0.12810926993577557,0.17199206535736686,0.10461108236359322,0.026713587109976563,0.6160242760909589,0.7492538538624434,0.038160416486580175,0.033819907992806326,0.03587708957959862,0.02824327183439913
148,0.041549548755649195,0.19965933673310887,0.25522182274237615,0.07706559508802181,0.14741939131373302,0.112555510328071,0.026469128581584154,0.509605504597995,0.7636646674759429,0.0580710708723177,0.03173954751094743,0.028909466815215435,0.028578380315670542
149f.2,0.0549738219895288,0.29492471549592786,0.616985256689936,0.15980175610820244,0.20522469458987783,0.11883669193571844,0.041480898232984294,0.6676374416562137,0.759962471367801,0.040138905931864456,0.03389201627490547,0.03184760483702371,0.0336218851121655
150,0.044481559379472874,0.23014128627527705,0.5081344663464611,0.11524487228967452,0.20960738103237198,0.12391177292800303,0.03956515545488982,0.8770744069157548,0.7441905467117996,0.043118002048620645,0.04119462645876749,0.03501691772206808,0.03511274375568788
151,0.018616317426628098,0.049348609696133534,0.10937017227756006,0.04139175760555611,1.0196978001588468,0.08576273257456025,0.02834280888346859,0.6211643414860829,0.7301609815553025,0.048311963951936494,0.037889514954192634,0.03702966546357728,0.2185608872445258
152,0.04975972205476096,0.3191111749133631,0.4483511851955832,0.12778579038202267,0.24922913404118474,0.1225084798260933,0.04110172502981597,0.8186005997490263,0.742835488368327,0.0403447725978128,0.035203096829307015,0.028061550472511857,0.026860001633557663
153,0.04232885033078799,0.2133986040049991,0.3375428321960347,0.09975329065906183,0.28775231786048344,0.10571899529470487,0.028189767687497203,0.6097638052276484,0.7481231181643926,0.0396925052683517,0.02763657437912462,0.02865045517503309,0.03893538833196315
154,0.0791954248010649,0.3912522579908862,0.21511147643898662,0.06000691011654611,0.04825866973829279,0.10729336918904449,0.026268031573917144,0.3687359089990805,0.7746927143434599,0.044274079054999,0.030500677722968942,0.03559179033684994,0.02007546931208209
155f.1,0.023553840046395963,0.0750224719949844,0.33426130852615327,0.0686270807053059,0.17738678045203612,0.09873409859813359,0.021512406527551518,0.631912009375431,0.7678466317465992,0.04101946901466492,0.02703787352959855,0.02754914114035478,0.029089658294187443
155,0.024165854946084277,0.09644881947446453,0.21920658198306164,0.12818717811037975,0.21514166899838605,0.11954805813266985,0.03412950025161054,1.2511157116611638,0.7057003137904888,0.060253062487661095,0.02836576068713187,0.05224414005640754,0.03458625466275912
156,0.018808564231112813,0.05579438146481012,0.1408758737662633,0.0742765814773555,0.6575604998024759,0.08619944222355162,0.022966339417156197,0.7749150660524088,0.6990791061265592,0.04615734677095334,0.02822220751069593,0.035567671801560626,0.12280258641870266
157,0.04027635367785703,0.20369377300372082,0.5064188326868627,0.15623305716080144,0.13474107223683982,0.11068338446952923,0.03239002737885382,0.5522598993344574,0.7657226732021883,0.045360736496376765,0.03172572377556464,0.03291614851173325,0.028364644603555686
158f.1,0.07607105719833863,0.48357467473836796,0.6782263485151376,0.11547089965490054,0.24100835045427318,0.13190185793668088,0.03132031652863956,0.85240396832685,0.7657295023724795,0.04291977365764315,0.02983276450697399,0.03858767324933069,0.03325314883109398
159,0.017793860804320206,0.08979770018735385,0.3268367113588342,0.09169212895246681,0.2557095727437118,0.10912946570321196,0.05647751875360246,1.1763925484598916,0.6972355678723038,0.055682436106579664,0.030521082425626702,0.026860759555167358,0.02645079506529623
160,0.062099529777408034,0.42792154480174766,0.7062371663982722,0.3260846676827111,0.2945723321786328,0.13123779926851706,0.052750022581961015,1.1467419336372262,0.7081559858306106,0.04685684992862949,0.026572783242516454,0.03892497208179215,0.030863355834747225
161,0.03640014404164444,0.1548835131574749,0.7154630528623719,0.2807991576298768,0.19501688842698317,0.11035225247400642,0.06415323113669825,0.7635531549564455,0.7318418071756443,0.05370843133635091,0.03384750730464352,0.0330829982997616,0.026360283308490707
162f.1,0.0337326515474275,0.14579240773290167,0.5962002006208759,0.08710769699758002,0.15165773566419313,0.1071763795666989,0.019527893721099795,0.5147779427888476,0.7695892218284914,0.03935887615826633,0.0341359279224163,0.0306983967343594,0.039380064304620994
163f.1,0.03480549909076616,0.1632463613254918,0.5613758579285607,0.0700428668622876,0.13057404864366243,0.10718479082056441,0.030676033096946446,0.4768468855784522,0.7737003243189093,0.03503618152397887,0.0284059398639558,0.03851506183764019,0.028252441435462485
164f.3,0.03798161554277884,0.1857728930678182,0.5534983450773479,0.10332196746514602,0.17171326527115963,0.11009513384455662,0.02114986195322135,0.5740879685008129,0.7507561799721326,0.045981479458619245,0.02362820116938837,0.03411818348017986,0.03360031534940284
165f.4,0.026665347680590503,0.1481178815594439,0.4275978967351834,0.08578996224309861,0.11170831612627663,0.10599653294427869,0.023085771162529214,0.4675014687710044,0.7746682943102838,0.033483331001290105,0.02552931773757167,0.03674421421462322,0.028179175563868283
166f.1,0.034742675997306356,0.13520088796008012,0.7429525232149935,0.10211065358374151,0.1003303694334387,0.10601236841503447,0.027315220863005613,0.43588274042630454,0.7610292330686104,0.043830545426723745,0.030872152505227523,0.031133991908854713,0.03250592128410967
167f.2,0.041345681016989155,0.2083664341050192,0.8291374101274785,0.12255148787103609,0.21606536925483555,0.10664863670605396,0.03502525702897837,0.6069515435935521,0.751310268825648,0.051077884638420314,0.02595519306343405,0.029902618692064776,0.03350619735531001
168f.7,0.06363164324927904,0.41536757109632744,0.6871674526621369,0.2032683446021934,0.9098817760365923,0.16845680398471705,0.14110360349885037,2.0468136905161676,0.6395000536730507,0.13271847768717338,0.02639292728724868,0.03338102824169877,0.05091773474797015
169f.1,0.02526888295315834,0.1324137700032152,0.339924087701262,0.12814646394776402,0.09419782241923219,0.10620966930157509,0.04571667026334488,0.43126737461622106,0.7778326457775551,0.0471346395701013,0.03353755603708981,0.03350395602620382,0.026159579814941745
170f.1,0.0160520982179082,0.04620576765207866,0.21398692037000808,0.016311869896657828,0.02947064907194083,0.09430747666210049,0.013994919266258376,0.2113776566194208,0.8136966087234226,0.042470430064540876,0.03324391668369261,0.023102323973283406,0.031805794916907874
171f.4,0.04022962090831763,0.2092743208567079,0.5511989148543915,0.08694213053931397,0.17973677357178416,0.11819539996323758,0.026544154396106977,0.6728364179764958,0.7512911463651409,0.04669648554163943,0.0376714895002691,0.030633015554419007,0.02261742983836379
172f.7,0.01700151288283068,0.07119297657508976,0.5233508334105367,0.08017494475095836,0.13626259397636997,0.09931490525889007,0.02344433165457233,0.40496340214081167,0.7666852175458145,0.03696219375925459,0.03637557639671261,0.028468829310282124,0.03258027642774155
174f.1,0.03258338049508356,0.1365156208592582,0.4691023967185847,0.08311851666820938,0.09553681483557208,0.10766319620992819,0.02029469789218324,0.39629240313314634,0.7924128895352761,0.05014734612836195,0.032473489038256746,0.036462548921070176,0.029927001077640708
175,0.027939047083971363,0.144701451900182,0.18735649423683043,0.1475439167955076,0.4285227574704518,0.12959697515207702,0.06263826507439131,1.782122722461945,0.6612039397274913,0.08761443493905448,0.02800444099849061,0.04096136465418335,0.039828952388077765
176f.3,0.030946967253932155,0.13402882776666777,0.2945900300653092,0.055832272927713214,0.043791863437823465,0.10071265840345106,0.017185889017671187,0.3042262932554281,0.7812020283316853,0.03889883642848524,0.031800333797551844,0.031763148697054384,0.03277225848644876
177f.7,0.02990950922414706,0.134953547021725,0.5024726726488499,0.1260740923075561,0.10931113368215357,0.10606101422857506,0.032677699150305266,0.4703628729459682,0.760857826259218,0.04333921416922607,0.03138406971849277,0.026307037592405127,0.024427284196740257
178f.1,0.027768621590044108,0.1396059109483153,0.5871514753594836,0.09007556526005783,0.12136598658050025,0.10608851064968934,0.040655117307026443,0.588626288876764,0.7745506080831897,0.048747253877505586,0.03572803551105793,0.02732660021845697,0.024171936415706502
179f.17,0.06690408112567979,0.40100162501571907,0.6859552807911823,0.20792387454536798,0.2770146564539237,0.12344302243300194,0.02846186987191268,1.0152704939819406,0.7287914693389689,0.04602671914518729,0.0392342152025833,0.035221912281612706,0.03489507060850221
180f.1,0.06005249442511759,0.3327812054130037,0.43221718254471214,0.20022027956009666,0.6260654914285879,0.11856968315108903,0.02897952288355637,1.0317985789130661,0.682134679056498,0.05310365404980646,0.031610235261311036,0.02583787902231635,0.07986108059246383
181,0.07452809200732073,0.481318781618149,0.5541737609728913,0.18063372827304922,0.5381797521499537,0.14128233837438736,0.03897069028507413,1.2329486699054317,0.6895264932929696,0.06442061843958469,0.03479802595543191,0.035477836370204074,0.030892386126967875
183f.1,0.08538047830963164,0.5971214187824128,0.3030428560171318,0.16772289577385413,0.21464545417899217,0.1466282819656662,0.038247118014317606,1.1447910135268475,0.7306156789832836,0.04749305173190499,0.031097277752806147,0.031816946265405655,0.031326539090343435
184f.1,0.033386342894217186,0.16874563046808533,0.6090306833969757,0.0908255250384117,0.11409889483715069,0.10635732055279286,0.024626537712653468,0.40442868932652115,0.7664436024810642,0.037843968766004876,0.04359681956613704,0.03142410962896744,0.02688890026624767
185f.1,0.02364432888070116,0.09478281305516355,0.42188587702894004,0.054505296712819146,0.06008324599224121,0.10166725884112755,0.014957602907483785,0.30854810563575585,0.7881133530514434,0.03560293477207594,0.04164081704482297,0.0333846473851692,0.030488816813150948
186,0.014355400512400307,0.04152366471195542,0.12645235407879574,0.035736922517826356,0.04231722411916264,0.08159507112673245,0.012040759362235141,0.29323792926969894,0.7984646450545722,0.04458533281813273,0.03131550374199623,0.026867405432022814,0.02317107091441073
187f.3,0.08147974841124889,0.530605559611547,0.9029999365836902,0.21929101140673915,0.2997724921905187,0.1368685026143769,0.04051281217972786,1.1475560562072706,0.7118894220875989,0.052145175320212823,0.024455615557386942,0.033214795643457695,0.03125755405449517
"188f,5",0.03803588302108702,0.1780852733347639,0.43632244386800867,0.09626273993287196,0.14697734533492243,0.10670265353427281,0.03372639453906529,0.48665597090138135,0.7730014179808897,0.04351780012443115,0.02771636603383507,0.023171802274807012,0.028724501222398544
189f.4,0.019233500644730502,0.07532706733116602,0.7557884312103947,0.11071580447513668,0.15529865215057193,0.10818724044538493,0.03486665269638748,0.505977167704585,0.7627846947610535,0.04303693528518898,0.025900812854125918,0.02756199064189054,0.026670096377269293
190f.1,0.023683815120877322,0.10130240682425092,0.8097604812933686,0.1674931116873789,0.21788926918623627,0.11297018550444264,0.03177523249708105,0.7242278892420232,0.7421232057612928,0.04672458286626144,0.031404672515471806,0.0359571848821249,0.031018458090195045
191f.26,0.039481230408725344,0.20632745079106163,0.5447937530205156,0.10074713813642933,0.16407557336330506,0.11742529729006844,0.03181082157566875,0.7465021298317276,0.7334515444353218,0.04224446329607884,0.036823334146906056,0.028699124499463057,0.03259308241230525
192f.21,0.025595689715265806,0.0955196185827113,0.26351698163192355,0.12008867567940232,0.2869573481001835,0.10895996974574823,0.07301057493513717,1.2503263143116774,0.6822271506586324,0.08106814873170487,0.027758665573780983,0.03309542291740091,0.03549448184097901
193f.1,0.01630557091255411,0.07418639820587941,0.22759643119574494,0.10610695114527946,0.10713155034172232,0.09884504791983019,0.025387040442258993,0.30282407269294326,0.8028095443728396,0.04241253898403175,0.03039691299997609,0.03715843549175507,0.024054807593910602
194,0.03407697073548957,0.15966636077981813,0.7051523760791559,0.09294417193303252,0.17200287410872886,0.1162243253950848,0.03431795250185058,0.7814318353313414,0.7672515181268089,0.04845536095537642,0.026029070431392354,0.030314573101931933,0.04784742807455958
195,0.045299482191080175,0.21228699330625803,0.2656122791334971,0.09765402293187306,1.0388133799760217,0.10455687099824269,0.019378242171278145,0.45563372350833725,0.7395047719012996,0.05232975887982469,0.026012448999223406,0.02314174901869696,0.14510285498769412
196f.1,0.09880416367167659,0.6381412286774059,1.0538491659749198,0.27968199934715443,0.3574935286810554,0.14837399155566977,0.055671953158222036,1.5391759939733316,0.6738233960608265,0.05045695198900596,0.028574871801606342,0.03909150423584166,0.03964531288011766
197f.1,0.05586478492529436,0.34845503874679745,0.35213817721550017,0.1402197621358926,0.2076562936300843,0.1251009394993247,0.04396125057662833,1.099847078606148,0.7091971495522214,0.04888470672267658,0.02654946486265523,0.031948124021263694,0.02778460054428462
198f.1,0.01686492489405518,0.04777813952083077,0.22162292161801747,0.07604499625199665,0.22675449697240443,0.07355645630998574,0.021684740571683767,0.38196329756599373,0.7660127339015217,0.05221676946579765,0.04040028862688724,0.027986037679520948,0.06468653357052633
199f.1,0.016930917818663262,0.0438163833720581,0.12814571829400176,0.05395236540646693,0.09666244207317588,0.07787154610614438,0.024668426915875157,0.43162307190188054,0.7659504448580264,0.050166514716593086,0.023015189833069036,0.03708810256680096,0.030025233127344786
200f.1,0.02053086216247367,0.07979248089327723,0.20816710425785925,0.11045244218804784,0.5056125598192367,0.11745305971427027,0.04024317159448104,1.2180733665754666,0.6823147551949118,0.0773659966168778,0.024723490369995726,0.03352251144488828,0.03588833361437772
200f.1b,0.02446802906167704,0.09392299880388656,0.2222684739055976,0.06549126127288327,0.32463182034910854,0.09616131838903563,0.029177563462722766,0.7124418735242807,0.7438256633287589,0.07665813161765309,0.02401661917918882,0.026790808242555048,0.03294934381417991
201f.1,0.01762732026439855,0.04291658267111073,0.14483595791017276,0.0730076945790757,0.24182673417822664,0.0886118063262475,0.020333934912670177,0.5035598172388002,0.7643346475795001,0.061442966044506366,0.026450827747189255,0.03050234430248473,0.04936839093306602
201f.1b,0.01541262050457391,0.04737578740532188,0.13772473251943276,0.048569354526180414,0.19370064586358707,0.08396331220942187,0.017121322214105356,0.44774566910077285,0.7743418698925378,0.04015985906453148,0.0293228580933201,0.03130969622329229,0.0611824821050346
202f.1,0.021144784447151992,0.09112642819034027,0.1671560822962316,0.05648755435641915,0.20231678339081463,0.09645814150579929,0.030098286157499668,0.6097066070969072,0.7641421810885741,0.059544675769543726,0.028937667923956117,0.028036941649763298,0.03389171527706731
203f.1,0.02013043251421714,0.06873369158797239,0.11411613711065895,0.03722397871341368,0.10378393419244884,0.08611411975443906,0.019827411697187877,0.4366698666110154,0.808360689379315,0.04781210761551973,0.03313472809168536,0.021310585902853865,0.025590650597380915
204f.1,0.018999420977668685,0.06070817239311332,0.3063330066024874,0.06553178665092767,0.19354590333782765,0.10004284075520503,0.023044201989058193,0.31954565292316195,0.7712355401894073,0.04129111211630446,0.03030946480868088,0.02871477804765663,0.037264911619740194
205d.1,0.02764197826508064,0.1148885306241444,0.20264965810754584,0.06560492807689837,0.32156468240836317,0.0969324869148696,0.039910174621535975,0.9122372077980657,0.7374492708019242,0.059210142060349864,0.03062600394481621,0.03184224022093861,0.05378326590219721
206,0.02056113022813355,0.0810594277666339,0.16277314015935837,0.07235422353663384,0.17212014266762288,0.08456712034539733,0.022351949980800506,0.517119597950699,0.77458323432411,0.05604150378775096,0.03624488488957334,0.03169368047553839,0.03521524677410868
207f.1,0.020834338485840254,0.08226347331018329,0.22669339045797318,0.09362664846036053,0.33272757704030553,0.09762305869105548,0.07125999194800366,0.797564891328094,0.7305682336058644,0.06304747574974771,0.03476182532860624,0.03311431814254915,0.03843424408554794
208f.1,0.01409395561949373,0.052256828621909675,0.15800848075514887,0.09696020788230926,0.10387897479598555,0.08894279052660824,0.02943402871931074,0.5483545713994121,0.7761840032924502,0.054860539140472335,0.02914945794834908,0.03219697002851485,0.021508620712291704
209f.1,0.018591866787065692,0.07087490503020044,0.2555277293595115,0.08775693000986803,0.08526672761365088,0.08585984650946306,0.021454590455747127,0.510008005423282,0.777235117123463,0.051618162051798956,0.02853165372676139,0.02784389788992907,0.03253464566962241
210f.1,0.022365575023907625,0.0879021412637101,0.13366350190032691,0.05185136752175222,0.05375896130144348,0.12873454344824856,0.030870584639355342,1.3820873576936588,0.7304352498867108,0.05993225362105244,0.022786674976427373,0.03501162989698341,0.030401107668791557
211f.1,0.023352012144309903,0.11821249535766117,0.20054266438417043,0.05370253409871914,0.09021360681722912,0.09291757651658568,0.030490181795409004,0.5461727834698169,0.7752420787896259,0.0526894460457526,0.028740554342884167,0.02815656006727503,0.034449427446608685
212f.1,0.02796401931286405,0.14004244400664131,0.24781468733639325,0.12636988101520794,0.2964755915423168,0.11795207667955547,0.039562355754506,1.3533365082235262,0.6892476351273215,0.0619675488375907,0.02565703756813223,0.028266229611142533,0.036603540317951586
212f.1b,0.022701345063173405,0.08647615736669366,0.20884774111247142,0.07275104145757762,0.17000168835505688,0.0967660865538238,0.021282694172258202,0.8567283670480405,0.7543070412012017,0.055209454592931105,0.02607254246558385,0.03715630207745827,0.024501559312255075
213f.1,0.022859741173927767,0.08769983946543236,0.18673087114917827,0.09851913764637232,0.16529523825009051,0.09889198489155682,0.045572866476252916,0.8105147548690557,0.7606471366663167,0.048303622126886075,0.028230984194781008,0.03305010492285917,0.030378079721749423
214,0.026033914092429816,0.11013261290805716,0.21975444664466903,0.08808618983924656,0.09626307891285989,0.08672051890520371,0.031066871683144166,0.5363207557762806,0.7747027839779658,0.051145841376878776,0.03267770556365452,0.0325776503363476,0.03655304905003677
215f.1,0.021178335653120998,0.07139312925733325,0.15227757546566437,0.058801798339153936,0.40852445835967294,0.0821282999322933,0.02184213930107715,0.5369602072561364,0.7382010475492159,0.05762472111174662,0.030523649755719345,0.03674114993017647,0.10208626681574896
216f.2,0.03229399026634821,0.1361196093241828,0.4334727707403214,0.15760876374858215,0.5476437535882673,0.11577196483184692,0.10154911755509881,1.6916509423269144,0.6497537037148359,0.18277166665302638,0.024515991749492705,0.0487680260757632,0.06622600853717034
217f.1,0.0198886174527716,0.07840797705124812,0.20088471024634189,0.07045134550197432,0.1358677122219971,0.10242114803904434,0.032774180729212406,0.7235830281983278,0.7723466228367043,0.05694049945835974,0.030860856357466288,0.035435968855305595,0.025807791757993286
218f.1,0.014370955586989668,0.05801948503016633,0.16701038826188372,0.05104400734435481,0.44479350313049504,0.0812749845139043,0.018652867668333285,0.502288199727473,0.739363139720507,0.04711995691255356,0.028671122637344323,0.03066114551386917,0.09060819710070632
